trajectory,time,lon,lat
874,2025-09-07 13:20:00,135.06612,33.4929
874,2025-09-07 13:30:00,135.06914,33.491707
874,2025-09-07 13:40:00,135.0712,33.48993
874,2025-09-07 13:50:00,135.07838,33.48816
874,2025-09-07 14:00:00,135.0798,33.487297
874,2025-09-07 14:10:00,135.08336,33.485653
874,2025-09-07 14:20:00,135.08603,33.485287
874,2025-09-07 14:30:00,135.08781,33.486996
874,2025-09-07 14:40:00,135.09055,33.48649
874,2025-09-07 14:50:00,135.0925,33.484688
874,2025-09-07 15:00:00,135.09503,33.484756
874,2025-09-07 15:10:00,135.09859,33.483307
874,2025-09-07 15:20:00,135.10133,33.48278
874,2025-09-07 15:30:00,135.10437,33.483017
874,2025-09-07 15:40:00,135.10492,33.481174
874,2025-09-07 15:50:00,135.10887,33.47974
874,2025-09-07 16:00:00,135.111,33.47897
874,2025-09-07 16:10:00,135.11195,33.47742
874,2025-09-07 16:20:00,135.114,33.475643
874,2025-09-07 16:30:00,135.11627,33.474827
875,2025-09-07 10:30:00,135.0,33.5
875,2025-09-07 10:40:00,135.00269,33.4997
875,2025-09-07 10:50:00,135.00562,33.49886
875,2025-09-07 11:00:00,135.00958,33.49817
875,2025-09-07 11:10:00,135.0123,33.498604
875,2025-09-07 11:20:00,135.01593,33.498573
875,2025-09-07 11:30:00,135.02141,33.498203
875,2025-09-07 11:40:00,135.0238,33.49832
875,2025-09-07 11:50:00,135.02701,33.497646
875,2025-09-07 12:00:00,135.03062,33.49733
875,2025-09-07 12:10:00,135.03539,33.495968
875,2025-09-07 12:20:00,135.0398,33.495922
875,2025-09-07 12:30:00,135.04553,33.49538
875,2025-09-07 12:40:00,135.0502,33.49424
875,2025-09-07 12:50:00,135.05324,33.49455
875,2025-09-07 13:00:00,135.05687,33.492332
875,2025-09-07 13:10:00,135.06076,33.491055
875,2025-09-07 13:20:00,135.0636,33.489697
875,2025-09-07 13:30:00,135.06831,33.489185
875,2025-09-07 13:40:00,135.07121,33.487434
875,2025-09-07 13:50:00,135.07329,33.486412
875,2025-09-07 14:00:00,135.07527,33.487392
875,2025-09-07 14:10:00,135.0786,33.486103
875,2025-09-07 14:20:00,135.08022,33.48347
875,2025-09-07 14:30:00,135.08443,33.48412
875,2025-09-07 14:40:00,135.08595,33.48333
875,2025-09-07 14:50:00,135.08661,33.48184
875,2025-09-07 15:00:00,135.08778,33.478848
875,2025-09-07 15:10:00,135.08961,33.478397
875,2025-09-07 15:20:00,135.0928,33.47752
875,2025-09-07 15:30:00,135.09482,33.47695
875,2025-09-07 15:40:00,135.09796,33.47409
875,2025-09-07 15:50:00,135.09901,33.473
875,2025-09-07 16:00:00,135.10104,33.469746
875,2025-09-07 16:10:00,135.10062,33.469406
875,2025-09-07 16:20:00,135.10306,33.469017
875,2025-09-07 16:30:00,135.10349,33.46773
876,2025-09-07 10:30:00,135.0,33.5
876,2025-09-07 10:40:00,135.00368,33.50038
876,2025-09-07 10:50:00,135.00827,33.499214
876,2025-09-07 11:00:00,135.0133,33.50038
876,2025-09-07 11:10:00,135.01747,33.50109
876,2025-09-07 11:20:00,135.02147,33.5023
876,2025-09-07 11:30:00,135.0257,33.502113
876,2025-09-07 11:40:00,135.03275,33.500458
876,2025-09-07 11:50:00,135.03748,33.499844
876,2025-09-07 12:00:00,135.0422,33.4984
876,2025-09-07 12:10:00,135.04765,33.497433
876,2025-09-07 12:20:00,135.0521,33.497944
876,2025-09-07 12:30:00,135.05537,33.496536
876,2025-09-07 12:40:00,135.06006,33.495564
876,2025-09-07 12:50:00,135.06477,33.49415
876,2025-09-07 13:00:00,135.06879,33.494736
876,2025-09-07 13:10:00,135.07214,33.49361
876,2025-09-07 13:20:00,135.0754,33.49218
876,2025-09-07 13:30:00,135.08144,33.492138
876,2025-09-07 13:40:00,135.08383,33.49078
876,2025-09-07 13:50:00,135.08652,33.487946
876,2025-09-07 14:00:00,135.08896,33.486996
876,2025-09-07 14:10:00,135.09212,33.48732
876,2025-09-07 14:20:00,135.09406,33.487026
876,2025-09-07 14:30:00,135.09819,33.48351
876,2025-09-07 14:40:00,135.10194,33.48279
876,2025-09-07 14:50:00,135.1046,33.480976
876,2025-09-07 15:00:00,135.1069,33.481495
876,2025-09-07 15:10:00,135.1074,33.48063
876,2025-09-07 15:20:00,135.11165,33.479267
876,2025-09-07 15:30:00,135.11165,33.47913
876,2025-09-07 15:40:00,135.11378,33.474346
876,2025-09-07 15:50:00,135.11717,33.47141
876,2025-09-07 16:00:00,135.12141,33.47024
876,2025-09-07 16:10:00,135.1246,33.470337
876,2025-09-07 16:20:00,135.12617,33.467964
876,2025-09-07 16:30:00,135.1268,33.46813
877,2025-09-07 10:30:00,135.0,33.5
877,2025-09-07 10:40:00,135.00293,33.499912
877,2025-09-07 10:50:00,135.00536,33.50025
877,2025-09-07 11:00:00,135.00845,33.49986
877,2025-09-07 11:10:00,135.01157,33.499645
877,2025-09-07 11:20:00,135.01363,33.501247
877,2025-09-07 11:30:00,135.018,33.501144
877,2025-09-07 11:40:00,135.02332,33.500656
877,2025-09-07 11:50:00,135.02641,33.49961
877,2025-09-07 12:00:00,135.03194,33.499447
877,2025-09-07 12:10:00,135.037,33.498367
877,2025-09-07 12:20:00,135.04266,33.497463
877,2025-09-07 12:30:00,135.04523,33.495842
877,2025-09-07 12:40:00,135.04918,33.49547
877,2025-09-07 12:50:00,135.0517,33.496082
877,2025-09-07 13:00:00,135.05597,33.49557
877,2025-09-07 13:10:00,135.05847,33.4938
877,2025-09-07 13:20:00,135.0633,33.494247
877,2025-09-07 13:30:00,135.06763,33.495125
877,2025-09-07 13:40:00,135.07072,33.493168
877,2025-09-07 13:50:00,135.07327,33.492043
877,2025-09-07 14:00:00,135.07407,33.491585
877,2025-09-07 14:10:00,135.07658,33.488537
877,2025-09-07 14:20:00,135.07773,33.488132
877,2025-09-07 14:30:00,135.08055,33.48594
877,2025-09-07 14:40:00,135.08473,33.485443
877,2025-09-07 14:50:00,135.08493,33.48344
877,2025-09-07 15:00:00,135.08733,33.48217
877,2025-09-07 15:10:00,135.0906,33.480667
877,2025-09-07 15:20:00,135.09302,33.479034
877,2025-09-07 15:30:00,135.09535,33.478725
877,2025-09-07 15:40:00,135.09647,33.47777
877,2025-09-07 15:50:00,135.09935,33.473923
877,2025-09-07 16:00:00,135.09909,33.47179
877,2025-09-07 16:10:00,135.10216,33.46876
877,2025-09-07 16:20:00,135.10237,33.46587
877,2025-09-07 16:30:00,135.10437,33.463634
878,2025-09-07 10:30:00,135.0,33.5
878,2025-09-07 10:40:00,135.004,33.501343
878,2025-09-07 10:50:00,135.00754,33.502983
878,2025-09-07 11:00:00,135.01128,33.50249
878,2025-09-07 11:10:00,135.01535,33.50293
878,2025-09-07 11:20:00,135.01923,33.503338
878,2025-09-07 11:30:00,135.02327,33.501846
878,2025-09-07 11:40:00,135.02951,33.50118
878,2025-09-07 11:50:00,135.03322,33.501408
878,2025-09-07 12:00:00,135.03754,33.50132
878,2025-09-07 12:10:00,135.04073,33.501972
878,2025-09-07 12:20:00,135.04431,33.49994
878,2025-09-07 12:30:00,135.04784,33.498558
878,2025-09-07 12:40:00,135.05324,33.496918
878,2025-09-07 12:50:00,135.05502,33.497463
878,2025-09-07 13:00:00,135.06029,33.497807
878,2025-09-07 13:10:00,135.06384,33.496643
878,2025-09-07 13:20:00,135.06712,33.495983
878,2025-09-07 13:30:00,135.07164,33.49591
878,2025-09-07 13:40:00,135.07451,33.49424
878,2025-09-07 13:50:00,135.07721,33.491913
878,2025-09-07 14:00:00,135.07942,33.490925
878,2025-09-07 14:10:00,135.08205,33.49028
878,2025-09-07 14:20:00,135.08534,33.489006
878,2025-09-07 14:30:00,135.087,33.48694
878,2025-09-07 14:40:00,135.09148,33.486237
878,2025-09-07 14:50:00,135.09486,33.485435
878,2025-09-07 15:00:00,135.09769,33.48544
878,2025-09-07 15:10:00,135.10007,33.484207
878,2025-09-07 15:20:00,135.10258,33.483707
878,2025-09-07 15:30:00,135.1059,33.481216
878,2025-09-07 15:40:00,135.1079,33.480213
878,2025-09-07 15:50:00,135.11034,33.47774
878,2025-09-07 16:00:00,135.11258,33.475796
878,2025-09-07 16:10:00,135.11588,33.474033
878,2025-09-07 16:20:00,135.11871,33.47368
878,2025-09-07 16:30:00,135.12032,33.471878
879,2025-09-07 10:30:00,135.0,33.5
879,2025-09-07 10:40:00,135.00182,33.500935
879,2025-09-07 10:50:00,135.00551,33.501205
879,2025-09-07 11:00:00,135.00948,33.500896
879,2025-09-07 11:10:00,135.01431,33.501305
879,2025-09-07 11:20:00,135.01831,33.500744
879,2025-09-07 11:30:00,135.02113,33.500084
879,2025-09-07 11:40:00,135.02353,33.500813
879,2025-09-07 11:50:00,135.02946,33.500164
879,2025-09-07 12:00:00,135.03152,33.498146
879,2025-09-07 12:10:00,135.03749,33.49799
879,2025-09-07 12:20:00,135.0411,33.49691
879,2025-09-07 12:30:00,135.04503,33.4954
879,2025-09-07 12:40:00,135.04695,33.496166
879,2025-09-07 12:50:00,135.04958,33.49515
879,2025-09-07 13:00:00,135.05495,33.49356
879,2025-09-07 13:10:00,135.05898,33.491283
879,2025-09-07 13:20:00,135.06325,33.49011
879,2025-09-07 13:30:00,135.06622,33.48762
879,2025-09-07 13:40:00,135.06755,33.487103
879,2025-09-07 13:50:00,135.07155,33.4848
879,2025-09-07 14:00:00,135.07437,33.48393
879,2025-09-07 14:10:00,135.07695,33.484722
879,2025-09-07 14:20:00,135.07875,33.483532
879,2025-09-07 14:30:00,135.0812,33.481686
879,2025-09-07 14:40:00,135.08432,33.48009
879,2025-09-07 14:50:00,135.08714,33.478962
879,2025-09-07 15:00:00,135.09012,33.48006
879,2025-09-07 15:10:00,135.09187,33.479397
879,2025-09-07 15:20:00,135.09657,33.477386
879,2025-09-07 15:30:00,135.09947,33.47518
879,2025-09-07 15:40:00,135.10135,33.47353
879,2025-09-07 15:50:00,135.10422,33.470585
879,2025-09-07 16:00:00,135.10722,33.468285
879,2025-09-07 16:10:00,135.10793,33.466587
879,2025-09-07 16:20:00,135.10854,33.466805
879,2025-09-07 16:30:00,135.1081,33.463657
880,2025-09-07 10:30:00,135.0,33.5
880,2025-09-07 10:40:00,135.0055,33.50084
880,2025-09-07 10:50:00,135.00862,33.501465
880,2025-09-07 11:00:00,135.01086,33.499912
880,2025-09-07 11:10:00,135.01315,33.49987
880,2025-09-07 11:20:00,135.01512,33.499622
880,2025-09-07 11:30:00,135.01926,33.500004
880,2025-09-07 11:40:00,135.02164,33.501396
880,2025-09-07 11:50:00,135.025,33.50315
880,2025-09-07 12:00:00,135.0294,33.502342
880,2025-09-07 12:10:00,135.03516,33.502586
880,2025-09-07 12:20:00,135.03755,33.501236
880,2025-09-07 12:30:00,135.04202,33.49959
880,2025-09-07 12:40:00,135.04686,33.499336
880,2025-09-07 12:50:00,135.05016,33.49924
880,2025-09-07 13:00:00,135.05376,33.49884
880,2025-09-07 13:10:00,135.05623,33.4995
880,2025-09-07 13:20:00,135.05858,33.498447
880,2025-09-07 13:30:00,135.06235,33.49821
880,2025-09-07 13:40:00,135.06609,33.49646
880,2025-09-07 13:50:00,135.06955,33.495945
880,2025-09-07 14:00:00,135.07135,33.494118
880,2025-09-07 14:10:00,135.07495,33.49395
880,2025-09-07 14:20:00,135.07698,33.492706
880,2025-09-07 14:30:00,135.0796,33.493298
880,2025-09-07 14:40:00,135.08209,33.493065
880,2025-09-07 14:50:00,135.08379,33.491703
880,2025-09-07 15:00:00,135.08624,33.49108
880,2025-09-07 15:10:00,135.08841,33.48902
880,2025-09-07 15:20:00,135.08928,33.48821
880,2025-09-07 15:30:00,135.08936,33.487038
880,2025-09-07 15:40:00,135.08992,33.486225
880,2025-09-07 15:50:00,135.09196,33.48319
880,2025-09-07 16:00:00,135.0923,33.48167
880,2025-09-07 16:10:00,135.09624,33.478214
880,2025-09-07 16:20:00,135.09996,33.4759
880,2025-09-07 16:30:00,135.09816,33.47231
881,2025-09-07 10:30:00,135.0,33.5
881,2025-09-07 10:40:00,135.00279,33.49979
881,2025-09-07 10:50:00,135.00412,33.50086
881,2025-09-07 11:00:00,135.00844,33.499607
881,2025-09-07 11:10:00,135.01344,33.500004
881,2025-09-07 11:20:00,135.01656,33.50058
881,2025-09-07 11:30:00,135.01901,33.500366
881,2025-09-07 11:40:00,135.0249,33.501347
881,2025-09-07 11:50:00,135.02888,33.50199
881,2025-09-07 12:00:00,135.03426,33.502956
881,2025-09-07 12:10:00,135.03743,33.5023
881,2025-09-07 12:20:00,135.04192,33.501934
881,2025-09-07 12:30:00,135.0451,33.501472
881,2025-09-07 12:40:00,135.0508,33.50014
881,2025-09-07 12:50:00,135.0549,33.4981
881,2025-09-07 13:00:00,135.05772,33.49674
881,2025-09-07 13:10:00,135.06203,33.497322
881,2025-09-07 13:20:00,135.0642,33.49562
881,2025-09-07 13:30:00,135.06877,33.494484
881,2025-09-07 13:40:00,135.07382,33.49492
881,2025-09-07 13:50:00,135.07779,33.492443
881,2025-09-07 14:00:00,135.08319,33.490723
881,2025-09-07 14:10:00,135.08676,33.49042
881,2025-09-07 14:20:00,135.08852,33.489918
881,2025-09-07 14:30:00,135.09134,33.489346
881,2025-09-07 14:40:00,135.09367,33.487946
881,2025-09-07 14:50:00,135.09715,33.487892
881,2025-09-07 15:00:00,135.09924,33.485947
881,2025-09-07 15:10:00,135.10033,33.483902
881,2025-09-07 15:20:00,135.10349,33.4818
881,2025-09-07 15:30:00,135.10562,33.479332
881,2025-09-07 15:40:00,135.10599,33.476925
881,2025-09-07 15:50:00,135.1089,33.474964
881,2025-09-07 16:00:00,135.1089,33.473186
881,2025-09-07 16:10:00,135.11209,33.470047
881,2025-09-07 16:20:00,135.11253,33.468197
881,2025-09-07 16:30:00,135.11407,33.466198
882,2025-09-07 10:30:00,135.0,33.5
882,2025-09-07 10:40:00,135.00401,33.50086
882,2025-09-07 10:50:00,135.00847,33.501823
882,2025-09-07 11:00:00,135.01204,33.50253
882,2025-09-07 11:10:00,135.01653,33.50096
882,2025-09-07 11:20:00,135.02174,33.500706
882,2025-09-07 11:30:00,135.02359,33.500458
882,2025-09-07 11:40:00,135.02495,33.50075
882,2025-09-07 11:50:00,135.0293,33.50007
882,2025-09-07 12:00:00,135.03203,33.499195
882,2025-09-07 12:10:00,135.03719,33.497517
882,2025-09-07 12:20:00,135.0401,33.49647
882,2025-09-07 12:30:00,135.04329,33.497417
882,2025-09-07 12:40:00,135.04803,33.496555
882,2025-09-07 12:50:00,135.04869,33.495117
882,2025-09-07 13:00:00,135.05219,33.493687
882,2025-09-07 13:10:00,135.05705,33.49049
882,2025-09-07 13:20:00,135.05995,33.49004
882,2025-09-07 13:30:00,135.06372,33.489136
882,2025-09-07 13:40:00,135.0665,33.49085
882,2025-09-07 13:50:00,135.06952,33.490356
882,2025-09-07 14:00:00,135.0732,33.48946
882,2025-09-07 14:10:00,135.07648,33.489006
882,2025-09-07 14:20:00,135.07913,33.487698
882,2025-09-07 14:30:00,135.08083,33.488045
882,2025-09-07 14:40:00,135.08157,33.485783
882,2025-09-07 14:50:00,135.08263,33.48409
882,2025-09-07 15:00:00,135.08557,33.4829
882,2025-09-07 15:10:00,135.08913,33.48279
882,2025-09-07 15:20:00,135.09128,33.48211
882,2025-09-07 15:30:00,135.09286,33.47976
882,2025-09-07 15:40:00,135.09372,33.478584
882,2025-09-07 15:50:00,135.09604,33.476936
882,2025-09-07 16:00:00,135.09999,33.476093
882,2025-09-07 16:10:00,135.10368,33.474495
882,2025-09-07 16:20:00,135.10483,33.472668
882,2025-09-07 16:30:00,135.10608,33.473644
883,2025-09-07 10:30:00,135.0,33.5
883,2025-09-07 10:40:00,135.00368,33.50209
883,2025-09-07 10:50:00,135.00673,33.502
883,2025-09-07 11:00:00,135.00952,33.501392
883,2025-09-07 11:10:00,135.01372,33.501656
883,2025-09-07 11:20:00,135.01782,33.5009
883,2025-09-07 11:30:00,135.0224,33.50121
883,2025-09-07 11:40:00,135.02672,33.500843
883,2025-09-07 11:50:00,135.03123,33.500145
883,2025-09-07 12:00:00,135.0345,33.500416
883,2025-09-07 12:10:00,135.03877,33.499813
883,2025-09-07 12:20:00,135.04051,33.49881
883,2025-09-07 12:30:00,135.04475,33.498436
883,2025-09-07 12:40:00,135.04936,33.498325
883,2025-09-07 12:50:00,135.05238,33.498196
883,2025-09-07 13:00:00,135.05539,33.498154
883,2025-09-07 13:10:00,135.06075,33.49641
883,2025-09-07 13:20:00,135.06343,33.495655
883,2025-09-07 13:30:00,135.06607,33.494648
883,2025-09-07 13:40:00,135.06888,33.495396
883,2025-09-07 13:50:00,135.07076,33.493267
883,2025-09-07 14:00:00,135.07411,33.49364
883,2025-09-07 14:10:00,135.0759,33.494156
883,2025-09-07 14:20:00,135.0789,33.493095
883,2025-09-07 14:30:00,135.08122,33.491528
883,2025-09-07 14:40:00,135.08272,33.490997
883,2025-09-07 14:50:00,135.08563,33.48972
883,2025-09-07 15:00:00,135.08784,33.4883
883,2025-09-07 15:10:00,135.09093,33.488354
883,2025-09-07 15:20:00,135.09251,33.485905
883,2025-09-07 15:30:00,135.09349,33.484135
883,2025-09-07 15:40:00,135.09364,33.48206
883,2025-09-07 15:50:00,135.0975,33.48076
883,2025-09-07 16:00:00,135.0991,33.481056
883,2025-09-07 16:10:00,135.09982,33.48125
883,2025-09-07 16:20:00,135.09964,33.47887
883,2025-09-07 16:30:00,135.10406,33.47766
884,2025-09-07 10:30:00,135.0,33.5
884,2025-09-07 10:40:00,135.00304,33.499577
884,2025-09-07 10:50:00,135.00851,33.498432
884,2025-09-07 11:00:00,135.01083,33.499783
884,2025-09-07 11:10:00,135.01305,33.49956
884,2025-09-07 11:20:00,135.0186,33.49945
884,2025-09-07 11:30:00,135.02132,33.49854
884,2025-09-07 11:40:00,135.02599,33.4974
884,2025-09-07 11:50:00,135.02966,33.49774
884,2025-09-07 12:00:00,135.03426,33.498177
884,2025-09-07 12:10:00,135.03893,33.497913
884,2025-09-07 12:20:00,135.04361,33.49811
884,2025-09-07 12:30:00,135.045,33.49565
884,2025-09-07 12:40:00,135.04904,33.49466
884,2025-09-07 12:50:00,135.0547,33.49462
884,2025-09-07 13:00:00,135.05818,33.494488
884,2025-09-07 13:10:00,135.06158,33.49411
884,2025-09-07 13:20:00,135.06554,33.49366
884,2025-09-07 13:30:00,135.06818,33.494057
884,2025-09-07 13:40:00,135.07262,33.49304
884,2025-09-07 13:50:00,135.07462,33.49153
884,2025-09-07 14:00:00,135.07858,33.49023
884,2025-09-07 14:10:00,135.08284,33.487923
884,2025-09-07 14:20:00,135.08553,33.488277
884,2025-09-07 14:30:00,135.08757,33.4878
884,2025-09-07 14:40:00,135.08995,33.486847
884,2025-09-07 14:50:00,135.08983,33.485806
884,2025-09-07 15:00:00,135.09296,33.48453
884,2025-09-07 15:10:00,135.0965,33.483753
884,2025-09-07 15:20:00,135.09898,33.482944
884,2025-09-07 15:30:00,135.10068,33.4834
884,2025-09-07 15:40:00,135.10338,33.48178
884,2025-09-07 15:50:00,135.10387,33.480255
884,2025-09-07 16:00:00,135.10548,33.478443
884,2025-09-07 16:10:00,135.10567,33.476784
884,2025-09-07 16:20:00,135.10724,33.475018
884,2025-09-07 16:30:00,135.109,33.47354
885,2025-09-07 10:30:00,135.0,33.5
885,2025-09-07 10:40:00,135.00288,33.50057
885,2025-09-07 10:50:00,135.00641,33.50044
885,2025-09-07 11:00:00,135.01027,33.4996
885,2025-09-07 11:10:00,135.01291,33.4987
885,2025-09-07 11:20:00,135.01758,33.499886
885,2025-09-07 11:30:00,135.02176,33.499252
885,2025-09-07 11:40:00,135.02461,33.49906
885,2025-09-07 11:50:00,135.02812,33.498634
885,2025-09-07 12:00:00,135.03421,33.49808
885,2025-09-07 12:10:00,135.03864,33.49712
885,2025-09-07 12:20:00,135.04152,33.49724
885,2025-09-07 12:30:00,135.04425,33.49525
885,2025-09-07 12:40:00,135.04613,33.495594
885,2025-09-07 12:50:00,135.04793,33.496223
885,2025-09-07 13:00:00,135.05176,33.4947
885,2025-09-07 13:10:00,135.05511,33.491463
885,2025-09-07 13:20:00,135.05795,33.49088
885,2025-09-07 13:30:00,135.0624,33.492706
885,2025-09-07 13:40:00,135.06505,33.491272
885,2025-09-07 13:50:00,135.06853,33.491177
885,2025-09-07 14:00:00,135.07349,33.48897
885,2025-09-07 14:10:00,135.07635,33.48798
885,2025-09-07 14:20:00,135.07904,33.486988
885,2025-09-07 14:30:00,135.07983,33.484688
885,2025-09-07 14:40:00,135.08246,33.48487
885,2025-09-07 14:50:00,135.08365,33.483723
885,2025-09-07 15:00:00,135.08669,33.482956
885,2025-09-07 15:10:00,135.08759,33.47972
885,2025-09-07 15:20:00,135.08957,33.47867
885,2025-09-07 15:30:00,135.09273,33.47762
885,2025-09-07 15:40:00,135.09358,33.476723
885,2025-09-07 15:50:00,135.09389,33.47482
885,2025-09-07 16:00:00,135.0948,33.472233
885,2025-09-07 16:10:00,135.09712,33.47342
885,2025-09-07 16:20:00,135.09816,33.472073
885,2025-09-07 16:30:00,135.0988,33.470722
886,2025-09-07 10:30:00,135.0,33.5
886,2025-09-07 10:40:00,135.00504,33.498768
886,2025-09-07 10:50:00,135.00832,33.49913
886,2025-09-07 11:00:00,135.0132,33.49939
886,2025-09-07 11:10:00,135.0162,33.498737
886,2025-09-07 11:20:00,135.02101,33.499214
886,2025-09-07 11:30:00,135.02548,33.50084
886,2025-09-07 11:40:00,135.02925,33.498714
886,2025-09-07 11:50:00,135.03407,33.498547
886,2025-09-07 12:00:00,135.03795,33.497257
886,2025-09-07 12:10:00,135.04193,33.496983
886,2025-09-07 12:20:00,135.04588,33.496986
886,2025-09-07 12:30:00,135.04887,33.49582
886,2025-09-07 12:40:00,135.05212,33.495575
886,2025-09-07 12:50:00,135.05893,33.49643
886,2025-09-07 13:00:00,135.06064,33.49427
886,2025-09-07 13:10:00,135.06485,33.493576
886,2025-09-07 13:20:00,135.06836,33.492466
886,2025-09-07 13:30:00,135.07336,33.491917
886,2025-09-07 13:40:00,135.07687,33.492905
886,2025-09-07 13:50:00,135.08112,33.49332
886,2025-09-07 14:00:00,135.0842,33.49258
886,2025-09-07 14:10:00,135.08742,33.492687
886,2025-09-07 14:20:00,135.08984,33.491783
886,2025-09-07 14:30:00,135.09363,33.49047
886,2025-09-07 14:40:00,135.09602,33.489452
886,2025-09-07 14:50:00,135.09848,33.48959
886,2025-09-07 15:00:00,135.09996,33.487488
886,2025-09-07 15:10:00,135.10294,33.488377
886,2025-09-07 15:20:00,135.1068,33.48596
886,2025-09-07 15:30:00,135.10866,33.484398
886,2025-09-07 15:40:00,135.11139,33.48254
886,2025-09-07 15:50:00,135.1134,33.482372
886,2025-09-07 16:00:00,135.11409,33.482136
886,2025-09-07 16:10:00,135.1166,33.480995
886,2025-09-07 16:20:00,135.11736,33.47956
886,2025-09-07 16:30:00,135.1181,33.477543
887,2025-09-07 10:30:00,135.0,33.5
887,2025-09-07 10:40:00,135.00331,33.50178
887,2025-09-07 10:50:00,135.00735,33.50121
887,2025-09-07 11:00:00,135.01186,33.501064
887,2025-09-07 11:10:00,135.0152,33.49945
887,2025-09-07 11:20:00,135.01666,33.500904
887,2025-09-07 11:30:00,135.02116,33.500145
887,2025-09-07 11:40:00,135.02693,33.49991
887,2025-09-07 11:50:00,135.03032,33.498634
887,2025-09-07 12:00:00,135.03621,33.49856
887,2025-09-07 12:10:00,135.039,33.49701
887,2025-09-07 12:20:00,135.04176,33.495876
887,2025-09-07 12:30:00,135.04503,33.493603
887,2025-09-07 12:40:00,135.0487,33.492054
887,2025-09-07 12:50:00,135.05182,33.49231
887,2025-09-07 13:00:00,135.05562,33.49185
887,2025-09-07 13:10:00,135.05873,33.490932
887,2025-09-07 13:20:00,135.06325,33.4888
887,2025-09-07 13:30:00,135.0666,33.487408
887,2025-09-07 13:40:00,135.06992,33.486664
887,2025-09-07 13:50:00,135.0722,33.48705
887,2025-09-07 14:00:00,135.07439,33.48566
887,2025-09-07 14:10:00,135.07784,33.48432
887,2025-09-07 14:20:00,135.08229,33.482277
887,2025-09-07 14:30:00,135.08527,33.482185
887,2025-09-07 14:40:00,135.08734,33.48028
887,2025-09-07 14:50:00,135.08894,33.478176
887,2025-09-07 15:00:00,135.0939,33.475998
887,2025-09-07 15:10:00,135.09462,33.47634
887,2025-09-07 15:20:00,135.09645,33.475235
887,2025-09-07 15:30:00,135.09908,33.472824
887,2025-09-07 15:40:00,135.10057,33.470123
887,2025-09-07 15:50:00,135.10178,33.469086
887,2025-09-07 16:00:00,135.10269,33.467842
887,2025-09-07 16:10:00,135.10419,33.466972
887,2025-09-07 16:20:00,135.10706,33.467293
887,2025-09-07 16:30:00,135.10866,33.465252
888,2025-09-07 10:30:00,135.0,33.5
888,2025-09-07 10:40:00,135.00426,33.500004
888,2025-09-07 10:50:00,135.00943,33.500656
888,2025-09-07 11:00:00,135.01196,33.49971
888,2025-09-07 11:10:00,135.01596,33.49964
888,2025-09-07 11:20:00,135.02086,33.4997
888,2025-09-07 11:30:00,135.02374,33.49935
888,2025-09-07 11:40:00,135.02689,33.500065
888,2025-09-07 11:50:00,135.03168,33.50066
888,2025-09-07 12:00:00,135.03523,33.50067
888,2025-09-07 12:10:00,135.03851,33.501167
888,2025-09-07 12:20:00,135.04376,33.5012
888,2025-09-07 12:30:00,135.04662,33.49908
888,2025-09-07 12:40:00,135.05038,33.49917
888,2025-09-07 12:50:00,135.05302,33.49899
888,2025-09-07 13:00:00,135.05792,33.498226
888,2025-09-07 13:10:00,135.06038,33.496788
888,2025-09-07 13:20:00,135.06194,33.49587
888,2025-09-07 13:30:00,135.06363,33.494698
888,2025-09-07 13:40:00,135.06786,33.4942
888,2025-09-07 13:50:00,135.07265,33.49492
888,2025-09-07 14:00:00,135.07646,33.495003
888,2025-09-07 14:10:00,135.07867,33.494053
888,2025-09-07 14:20:00,135.08218,33.49227
888,2025-09-07 14:30:00,135.08452,33.48993
888,2025-09-07 14:40:00,135.08778,33.488075
888,2025-09-07 14:50:00,135.09087,33.486835
888,2025-09-07 15:00:00,135.09283,33.484966
888,2025-09-07 15:10:00,135.09671,33.483505
888,2025-09-07 15:20:00,135.09988,33.482018
888,2025-09-07 15:30:00,135.10281,33.48008
888,2025-09-07 15:40:00,135.10522,33.47878
888,2025-09-07 15:50:00,135.10722,33.47689
888,2025-09-07 16:00:00,135.10966,33.475983
888,2025-09-07 16:10:00,135.11386,33.475243
888,2025-09-07 16:20:00,135.11417,33.474533
888,2025-09-07 16:30:00,135.11598,33.473408
889,2025-09-07 10:30:00,135.0,33.5
889,2025-09-07 10:40:00,135.00299,33.50117
889,2025-09-07 10:50:00,135.00626,33.501175
889,2025-09-07 11:00:00,135.00977,33.501507
889,2025-09-07 11:10:00,135.0152,33.50244
889,2025-09-07 11:20:00,135.01865,33.502842
889,2025-09-07 11:30:00,135.023,33.501743
889,2025-09-07 11:40:00,135.02794,33.502243
889,2025-09-07 11:50:00,135.03232,33.50109
889,2025-09-07 12:00:00,135.03763,33.49877
889,2025-09-07 12:10:00,135.04013,33.497276
889,2025-09-07 12:20:00,135.0428,33.49606
889,2025-09-07 12:30:00,135.04935,33.495636
889,2025-09-07 12:40:00,135.05254,33.497208
889,2025-09-07 12:50:00,135.05902,33.495617
889,2025-09-07 13:00:00,135.06207,33.49569
889,2025-09-07 13:10:00,135.06541,33.49602
889,2025-09-07 13:20:00,135.0688,33.497227
889,2025-09-07 13:30:00,135.06999,33.497322
889,2025-09-07 13:40:00,135.07288,33.49563
889,2025-09-07 13:50:00,135.07457,33.495487
889,2025-09-07 14:00:00,135.0786,33.4947
889,2025-09-07 14:10:00,135.08186,33.494545
